taps,stopband_weight,coeff_fraction_bits,total_bits,float_pb_ripple_db,float_sb_peak_db,float_ok,quant_pb_ripple_db,quant_sb_peak_db,quant_ok,cost
241,1,27,28,0.010176,-64.601365,0,0.010176,-64.600077,0,6748
241,1,31,32,0.010176,-64.601365,0,0.010176,-64.601298,0,7712
241,2,15,16,0.013623,-68.106463,0,0.017465,-63.884170,0,3856
241,2,17,18,0.013623,-68.106463,0,0.014536,-66.332052,0,4338
241,2,19,20,0.013623,-68.106463,0,0.013799,-67.704162,0,4820
241,2,21,22,0.013623,-68.106463,0,0.013677,-67.949288,0,5302
241,2,23,24,0.013623,-68.106463,0,0.013633,-68.109845,0,5784
241,2,25,26,0.013623,-68.106463,0,0.013621,-68.109845,0,6266
241,2,27,28,0.013623,-68.106463,0,0.013624,-68.106594,0,6748
241,2,31,32,0.013623,-68.106463,0,0.013623,-68.106530,0,7712
241,5,15,16,0.023096,-71.533243,0,0.026554,-63.524749,0,3856
241,5,17,18,0.023096,-71.533243,0,0.023571,-68.740304,0,4338
241,5,19,20,0.023096,-71.533243,0,0.023139,-70.951546,0,4820
241,5,21,22,0.023096,-71.533243,0,0.023069,-71.389042,0,5302
241,5,23,24,0.023096,-71.533243,0,0.023098,-71.514745,0,5784
241,5,25,26,0.023096,-71.533243,0,0.023097,-71.535212,0,6266
241,5,27,28,0.023096,-71.533243,0,0.023096,-71.533310,0,6748
241,5,31,32,0.023096,-71.533243,0,0.023096,-71.533197,0,7712
241,10,15,16,0.032145,-74.611476,0,0.035960,-65.663071,0,3856
241,10,17,18,0.032145,-74.611476,0,0.033081,-71.543155,0,4338
241,10,19,20,0.032145,-74.611476,0,0.032310,-73.850435,0,4820
241,10,21,22,0.032145,-74.611476,0,0.032163,-74.387514,0,5302
241,10,23,24,0.032145,-74.611476,0,0.032136,-74.611203,0,5784
241,10,25,26,0.032145,-74.611476,0,0.032148,-74.610941,0,6266
241,10,27,28,0.032145,-74.611476,0,0.032144,-74.613818,0,6748
241,10,31,32,0.032145,-74.611476,0,0.032145,-74.611568,0,7712
241,20,15,16,0.042435,-78.067602,0,0.047240,-66.788188,0,3856
241,20,17,18,0.042435,-78.067602,0,0.043252,-73.249906,0,4338
241,20,19,20,0.042435,-78.067602,0,0.042515,-76.884872,0,4820
241,20,21,22,0.042435,-78.067602,0,0.042407,-77.949387,0,5302
241,20,23,24,0.042435,-78.067602,0,0.042439,-78.025883,0,5784
241,20,25,26,0.042435,-78.067602,0,0.042435,-78.063719,0,6266
241,20,27,28,0.042435,-78.067602,0,0.042435,-78.068000,0,6748
241,20,31,32,0.042435,-78.067602,0,0.042435,-78.067505,0,7712
241,40,15,16,0.059130,-81.038316,1,0.062923,-67.998541,0,3856
241,40,17,18,0.059130,-81.038316,1,0.059471,-75.091169,0,4338
241,40,19,20,0.059130,-81.038316,1,0.059056,-79.800476,0,4820
241,40,21,22,0.059130,-81.038316,1,0.059141,-80.977268,1,5302
241,40,23,24,0.059130,-81.038316,1,0.059124,-81.065844,1,5784
241,40,25,26,0.059130,-81.038316,1,0.059131,-81.031166,1,6266
241,40,27,28,0.059130,-81.038316,1,0.059130,-81.037116,1,6748
241,40,31,32,0.059130,-81.038316,1,0.059130,-81.038290,1,7712
241,80,15,16,0.084109,-84.081925,1,0.089310,-67.387655,0,3856
241,80,17,18,0.084109,-84.081925,1,0.085259,-76.837101,0,4338
241,80,19,20,0.084109,-84.081925,1,0.084148,-82.013142,1,4820
241,80,21,22,0.084109,-84.081925,1,0.084112,-83.620638,1,5302
241,80,23,24,0.084109,-84.081925,1,0.084105,-84.113030,1,5784
241,80,25,26,0.084109,-84.081925,1,0.084109,-84.064266,1,6266
241,80,27,28,0.084109,-84.081925,1,0.084109,-84.090390,1,6748
241,80,31,32,0.084109,-84.081925,1,0.084109,-84.081782,1,7712
241,160,15,16,0.112667,-87.710369,1,0.115081,-68.720652,0,3856
241,160,17,18,0.112667,-87.710369,1,0.113989,-76.043420,0,4338
241,160,19,20,0.112667,-87.710369,1,0.112907,-83.292239,1,4820
241,160,21,22,0.112667,-87.710369,1,0.112664,-86.970833,1,5302
241,160,23,24,0.112667,-87.710369,1,0.112669,-87.568255,1,5784
241,160,25,26,0.112667,-87.710369,1,0.112667,-87.714546,1,6266
241,160,27,28,0.112667,-87.710369,1,0.112666,-87.718499,1,6748
241,160,31,32,0.112667,-87.710369,1,0.112667,-87.710173,1,7712
242,1,15,16,0.010076,-64.700599,0,0.014492,-61.376447,0,3872
242,1,17,18,0.010076,-64.700599,0,0.010820,-63.787088,0,4356
242,1,19,20,0.010076,-64.700599,0,0.010342,-64.443672,0,4840
242,1,21,22,0.010076,-64.700599,0,0.010095,-64.702128,0,5324
242,1,23,24,0.010076,-64.700599,0,0.010081,-64.697792,0,5808
242,1,25,26,0.010076,-64.700599,0,0.010076,-64.699135,0,6292
242,1,27,28,0.010076,-64.700599,0,0.010076,-64.701830,0,6776
242,1,31,32,0.010076,-64.700599,0,0.010076,-64.700593,0,7744
242,2,15,16,0.013606,-68.118159,0,0.017276,-63.039516,0,3872
242,2,17,18,0.013606,-68.118159,0,0.014495,-66.358931,0,4356
242,2,19,20,0.013606,-68.118159,0,0.013731,-67.709809,0,4840
242,2,21,22,0.013606,-68.118159,0,0.013632,-68.033696,0,5324
242,2,23,24,0.013606,-68.118159,0,0.013601,-68.120685,0,5808
242,2,25,26,0.013606,-68.118159,0,0.013607,-68.111971,0,6292
242,2,27,28,0.013606,-68.118159,0,0.013607,-68.118938,0,6776
242,2,31,32,0.013606,-68.118159,0,0.013606,-68.118153,0,7744
242,5,15,16,0.022191,-71.878222,0,0.025702,-65.218964,0,3872
242,5,17,18,0.022191,-71.878222,0,0.022954,-69.430848,0,4356
242,5,19,20,0.022191,-71.878222,0,0.022216,-71.228711,0,4840
242,5,21,22,0.022191,-71.878222,0,0.022184,-71.740461,0,5324
242,5,23,24,0.022191,-71.878222,0,0.022191,-71.867463,0,5808
242,5,25,26,0.022191,-71.878222,0,0.022192,-71.875730,0,6292
242,5,27,28,0.022191,-71.878222,0,0.022191,-71.876943,0,6776
242,5,31,32,0.022191,-71.878222,0,0.022191,-71.878348,0,7744
242,10,15,16,0.031551,-74.767660,0,0.035924,-65.724771,0,3872
242,10,17,18,0.031551,-74.767660,0,0.032581,-71.744292,0,4356
242,10,19,20,0.031551,-74.767660,0,0.031698,-73.634777,0,4840
242,10,21,22,0.031551,-74.767660,0,0.031587,-74.632361,0,5324
242,10,23,24,0.031551,-74.767660,0,0.031558,-74.753658,0,5808
242,10,25,26,0.031551,-74.767660,0,0.031552,-74.767309,0,6292
242,10,27,28,0.031551,-74.767660,0,0.031551,-74.768626,0,6776
242,10,31,32,0.031551,-74.767660,0,0.031551,-74.767656,0,7744
242,20,15,16,0.042384,-78.078366,0,0.046683,-64.752668,0,3872
242,20,17,18,0.042384,-78.078366,0,0.043052,-73.689484,0,4356
242,20,19,20,0.042384,-78.078366,0,0.042468,-76.597973,0,4840
242,20,21,22,0.042384,-78.078366,0,0.042382,-77.964486,0,5324
242,20,23,24,0.042384,-78.078366,0,0.042382,-78.122009,0,5808
242,20,25,26,0.042384,-78.078366,0,0.042383,-78.088504,0,6292
242,20,27,28,0.042384,-78.078366,0,0.042384,-78.082778,0,6776
242,20,31,32,0.042384,-78.078366,0,0.042384,-78.078308,0,7744
242,40,15,16,0.056132,-81.463279,1,0.059850,-67.456994,0,3872
242,40,17,18,0.056132,-81.463279,1,0.056801,-76.574411,0,4356
242,40,19,20,0.056132,-81.463279,1,0.056410,-79.718185,0,4840
242,40,21,22,0.056132,-81.463279,1,0.056119,-81.254163,1,5324
242,40,23,24,0.056132,-81.463279,1,0.056135,-81.422864,1,5808
242,40,25,26,0.056132,-81.463279,1,0.056133,-81.481622,1,6292
242,40,27,28,0.056132,-81.463279,1,0.056132,-81.463168,1,6776
242,40,31,32,0.056132,-81.463279,1,0.056132,-81.463521,1,7744
242,80,15,16,0.081238,-84.417316,1,0.087614,-67.279576,0,3872
242,80,17,18,0.081238,-84.417316,1,0.082311,-76.631488,0,4356
242,80,19,20,0.081238,-84.417316,1,0.081482,-81.077672,1,4840
242,80,21,22,0.081238,-84.417316,1,0.081235,-84.018238,1,5324
242,80,23,24,0.081238,-84.417316,1,0.081233,-84.409981,1,5808
242,80,25,26,0.081238,-84.417316,1,0.081238,-84.396868,1,6292
242,80,27,28,0.081238,-84.417316,1,0.081238,-84.418395,1,6776
242,80,31,32,0.081238,-84.417316,1,0.081238,-84.417556,1,7744
242,160,15,16,0.111265,-87.832808,1,0.115699,-67.941045,0,3872
242,160,17,18,0.111265,-87.832808,1,0.112464,-76.851818,0,4356
242,160,19,20,0.111265,-87.832808,1,0.111305,-84.047997,1,4840
242,160,21,22,0.111265,-87.832808,1,0.111226,-87.003249,1,5324
242,160,23,24,0.111265,-87.832808,1,0.111272,-87.636116,1,5808
242,160,25,26,0.111265,-87.832808,1,0.111264,-87.804772,1,6292
242,160,27,28,0.111265,-87.832808,1,0.111266,-87.834331,1,6776
242,160,31,32,0.111265,-87.832808,1,0.111265,-87.832509,1,7744
243,1,15,16,0.009896,-64.864599,0,0.015293,-61.141229,0,3888
243,1,17,18,0.009896,-64.864599,0,0.010799,-63.916653,0,4374
243,1,19,20,0.009896,-64.864599,0,0.010055,-64.650152,0,4860
243,1,21,22,0.009896,-64.864599,0,0.009909,-64.832544,0,5346
243,1,23,24,0.009896,-64.864599,0,0.009904,-64.850199,0,5832
243,1,25,26,0.009896,-64.864599,0,0.009896,-64.864269,0,6318
243,1,27,28,0.009896,-64.864599,0,0.009896,-64.864248,0,6804
243,1,31,32,0.009896,-64.864599,0,0.009896,-64.864632,0,7776
243,2,15,16,0.013595,-68.145392,0,0.016682,-62.408026,0,3888
243,2,17,18,0.013595,-68.145392,0,0.014407,-66.484617,0,4374
243,2,19,20,0.013595,-68.145392,0,0.013895,-67.849997,0,4860
243,2,21,22,0.013595,-68.145392,0,0.013637,-68.044475,0,5346
243,2,23,24,0.013595,-68.145392,0,0.013611,-68.131922,0,5832
243,2,25,26,0.013595,-68.145392,0,0.013593,-68.140925,0,6318
243,2,27,28,0.013595,-68.145392,0,0.013595,-68.144539,0,6804
243,2,31,32,0.013595,-68.145392,0,0.013595,-68.145427,0,7776
243,5,15,16,0.021086,-72.271500,0,0.025548,-63.787653,0,3888
243,5,17,18,0.021086,-72.271500,0,0.021832,-69.440927,0,4374
243,5,19,20,0.021086,-72.271500,0,0.021251,-71.226349,0,4860
243,5,21,22,0.021086,-72.271500,0,0.021109,-72.207312,0,5346
243,5,23,24,0.021086,-72.271500,0,0.021092,-72.244506,0,5832
243,5,25,26,0.021086,-72.271500,0,0.021086,-72.268252,0,6318
243,5,27,28,0.021086,-72.271500,0,0.021086,-72.270345,0,6804
243,5,31,32,0.021086,-72.271500,0,0.021086,-72.271445,0,7776
243,10,15,16,0.030761,-75.025406,0,0.035753,-64.611852,0,3888
243,10,17,18,0.030761,-75.025406,0,0.031362,-72.162965,0,4374
243,10,19,20,0.030761,-75.025406,0,0.030916,-73.641306,0,4860
243,10,21,22,0.030761,-75.025406,0,0.030753,-74.726041,0,5346
243,10,23,24,0.030761,-75.025406,0,0.030771,-75.000580,0,5832
243,10,25,26,0.030761,-75.025406,0,0.030759,-75.027237,0,6318
243,10,27,28,0.030761,-75.025406,0,0.030761,-75.024683,0,6804
243,10,31,32,0.030761,-75.025406,0,0.030761,-75.025098,0,7776
243,20,15,16,0.042081,-78.160055,0,0.046820,-66.834892,0,3888
243,20,17,18,0.042081,-78.160055,0,0.043110,-74.618808,0,4374
243,20,19,20,0.042081,-78.160055,0,0.042343,-76.933768,0,4860
243,20,21,22,0.042081,-78.160055,0,0.042080,-77.895292,0,5346
243,20,23,24,0.042081,-78.160055,0,0.042083,-78.221081,0,5832
243,20,25,26,0.042081,-78.160055,0,0.042080,-78.149849,0,6318
243,20,27,28,0.042081,-78.160055,0,0.042081,-78.158736,0,6804
243,20,31,32,0.042081,-78.160055,0,0.042081,-78.159957,0,7776
243,40,15,16,0.054652,-81.672582,1,0.058498,-68.211432,0,3888
243,40,17,18,0.054652,-81.672582,1,0.055575,-76.508384,0,4374
243,40,19,20,0.054652,-81.672582,1,0.054921,-79.766601,0,4860
243,40,21,22,0.054652,-81.672582,1,0.054709,-81.519686,1,5346
243,40,23,24,0.054652,-81.672582,1,0.054648,-81.699048,1,5832
243,40,25,26,0.054652,-81.672582,1,0.054651,-81.671801,1,6318
243,40,27,28,0.054652,-81.672582,1,0.054652,-81.668436,1,6804
243,40,31,32,0.054652,-81.672582,1,0.054652,-81.672859,1,7776
243,80,15,16,0.077969,-84.796416,1,0.079301,-68.058529,0,3888
243,80,17,18,0.077969,-84.796416,1,0.078395,-75.675015,0,4374
243,80,19,20,0.077969,-84.796416,1,0.077973,-81.920078,1,4860
243,80,21,22,0.077969,-84.796416,1,0.077967,-84.235211,1,5346
243,80,23,24,0.077969,-84.796416,1,0.077966,-84.854445,1,5832
243,80,25,26,0.077969,-84.796416,1,0.077968,-84.800549,1,6318
243,80,27,28,0.077969,-84.796416,1,0.077969,-84.797218,1,6804
243,80,31,32,0.077969,-84.796416,1,0.077969,-84.796197,1,7776
243,160,15,16,0.108902,-88.010594,1,0.111270,-66.358609,0,3888
243,160,17,18,0.108902,-88.010594,1,0.109239,-78.793394,0,4374
243,160,19,20,0.108902,-88.010594,1,0.108908,-84.413878,1,4860
243,160,21,22,0.108902,-88.010594,1,0.108912,-87.321892,1,5346
243,160,23,24,0.108902,-88.010594,1,0.108901,-87.926680,1,5832
243,160,25,26,0.108902,-88.010594,1,0.108902,-88.025707,1,6318
243,160,27,28,0.108902,-88.010594,1,0.108902,-88.013587,1,6804
243,160,31,32,0.108902,-88.010594,1,0.108902,-88.009929,1,7776
244,1,15,16,0.009611,-65.126050,0,0.013032,-61.685916,0,3904
244,1,17,18,0.009611,-65.126050,0,0.010607,-64.044972,0,4392
244,1,19,20,0.009611,-65.126050,0,0.009848,-64.774990,0,4880
244,1,21,22,0.009611,-65.126050,0,0.009640,-65.103276,0,5368
244,1,23,24,0.009611,-65.126050,0,0.009617,-65.125224,0,5856
244,1,25,26,0.009611,-65.126050,0,0.009611,-65.128616,0,6344
244,1,27,28,0.009611,-65.126050,0,0.009611,-65.126154,0,6832
244,1,31,32,0.009611,-65.126050,0,0.009611,-65.126092,0,7808
244,2,15,16,0.013508,-68.204572,0,0.016716,-63.734760,0,3904
244,2,17,18,0.013508,-68.204572,0,0.014538,-66.310396,0,4392
244,2,19,20,0.013508,-68.204572,0,0.013723,-67.809045,0,4880
244,2,21,22,0.013508,-68.204572,0,0.013490,-68.062140,0,5368
244,2,23,24,0.013508,-68.204572,0,0.013501,-68.181312,0,5856
244,2,25,26,0.013508,-68.204572,0,0.013508,-68.199724,0,6344
244,2,27,28,0.013508,-68.204572,0,0.013508,-68.204658,0,6832
244,2,31,32,0.013508,-68.204572,0,0.013508,-68.204575,0,7808
244,5,15,16,0.019994,-72.709117,0,0.023545,-65.957855,0,3904
244,5,17,18,0.019994,-72.709117,0,0.020780,-69.677669,0,4392
244,5,19,20,0.019994,-72.709117,0,0.020118,-72.058273,0,4880
244,5,21,22,0.019994,-72.709117,0,0.020048,-72.568829,0,5368
244,5,23,24,0.019994,-72.709117,0,0.020005,-72.692898,0,5856
244,5,25,26,0.019994,-72.709117,0,0.019995,-72.711026,0,6344
244,5,27,28,0.019994,-72.709117,0,0.019994,-72.709188,0,6832
244,5,31,32,0.019994,-72.709117,0,0.019994,-72.709147,0,7808
244,10,15,16,0.029664,-75.331740,0,0.034338,-65.809965,0,3904
244,10,17,18,0.029664,-75.331740,0,0.030478,-72.253227,0,4392
244,10,19,20,0.029664,-75.331740,0,0.029695,-74.276527,0,4880
244,10,21,22,0.029664,-75.331740,0,0.029635,-75.106814,0,5368
244,10,23,24,0.029664,-75.331740,0,0.029661,-75.330120,0,5856
244,10,25,26,0.029664,-75.331740,0,0.029665,-75.332739,0,6344
244,10,27,28,0.029664,-75.331740,0,0.029664,-75.329601,0,6832
244,10,31,32,0.029664,-75.331740,0,0.029664,-75.331726,0,7808
244,20,15,16,0.041448,-78.271570,0,0.045040,-67.141109,0,3904
244,20,17,18,0.041448,-78.271570,0,0.042612,-73.496187,0,4392
244,20,19,20,0.041448,-78.271570,0,0.041675,-77.118522,0,4880
244,20,21,22,0.041448,-78.271570,0,0.041430,-78.092231,0,5368
244,20,23,24,0.041448,-78.271570,0,0.041451,-78.237376,0,5856
244,20,25,26,0.041448,-78.271570,0,0.041449,-78.263926,0,6344
244,20,27,28,0.041448,-78.271570,0,0.041449,-78.268877,0,6832
244,20,31,32,0.041448,-78.271570,0,0.041448,-78.271506,0,7808
244,40,15,16,0.054672,-81.668867,1,0.058013,-67.039810,0,3904
244,40,17,18,0.054672,-81.668867,1,0.055764,-75.355825,0,4392
244,40,19,20,0.054672,-81.668867,1,0.054849,-80.117517,1,4880
244,40,21,22,0.054672,-81.668867,1,0.054689,-81.468300,1,5368
244,40,23,24,0.054672,-81.668867,1,0.054674,-81.688222,1,5856
244,40,25,26,0.054672,-81.668867,1,0.054670,-81.644423,1,6344
244,40,27,28,0.054672,-81.668867,1,0.054672,-81.666851,1,6832
244,40,31,32,0.054672,-81.668867,1,0.054672,-81.668899,1,7808
244,80,15,16,0.074196,-85.245878,1,0.077011,-66.772481,0,3904
244,80,17,18,0.074196,-85.245878,1,0.075315,-75.624539,0,4392
244,80,19,20,0.074196,-85.245878,1,0.074251,-82.985092,1,4880
244,80,21,22,0.074196,-85.245878,1,0.074239,-84.515164,1,5368
244,80,23,24,0.074196,-85.245878,1,0.074189,-85.199508,1,5856
244,80,25,26,0.074196,-85.245878,1,0.074196,-85.255927,1,6344
244,80,27,28,0.074196,-85.245878,1,0.074196,-85.251697,1,6832
244,80,31,32,0.074196,-85.245878,1,0.074196,-85.245848,1,7808
244,160,15,16,0.105553,-88.294504,1,0.107687,-66.778447,0,3904
244,160,17,18,0.105553,-88.294504,1,0.106814,-78.611521,0,4392
244,160,19,20,0.105553,-88.294504,1,0.105700,-84.211768,1,4880
244,160,21,22,0.105553,-88.294504,1,0.105578,-87.260310,1,5368
244,160,23,24,0.105553,-88.294504,1,0.105545,-88.125431,1,5856
244,160,25,26,0.105553,-88.294504,1,0.105556,-88.267338,1,6344
244,160,27,28,0.105553,-88.294504,1,0.105553,-88.288242,1,6832
244,160,31,32,0.105553,-88.294504,1,0.105553,-88.294192,1,7808
245,1,15,16,0.009283,-65.458465,0,0.013288,-61.708849,0,3920
245,1,17,18,0.009283,-65.458465,0,0.010471,-64.400739,0,4410
245,1,19,20,0.009283,-65.458465,0,0.009447,-65.049428,0,4900
245,1,21,22,0.009283,-65.458465,0,0.009327,-65.413235,0,5390
245,1,23,24,0.009283,-65.458465,0,0.009290,-65.456786,0,5880
245,1,25,26,0.009283,-65.458465,0,0.009282,-65.456293,0,6370
245,1,27,28,0.009283,-65.458465,0,0.009283,-65.458547,0,6860
245,1,31,32,0.009283,-65.458465,0,0.009283,-65.458518,0,7840
245,2,15,16,0.013295,-68.333297,0,0.019180,-63.249014,0,3920
245,2,17,18,0.013295,-68.333297,0,0.013945,-66.472910,0,4410
245,2,19,20,0.013295,-68.333297,0,0.013502,-67.895197,0,4900
245,2,21,22,0.013295,-68.333297,0,0.013351,-68.241430,0,5390
245,2,23,24,0.013295,-68.333297,0,0.013302,-68.314398,0,5880
245,2,25,26,0.013295,-68.333297,0,0.013295,-68.332281,0,6370
245,2,27,28,0.013295,-68.333297,0,0.013294,-68.332256,0,6860
245,2,31,32,0.013295,-68.333297,0,0.013295,-68.333302,0,7840
245,5,15,16,0.019675,-72.839110,0,0.024117,-63.115576,0,3920
245,5,17,18,0.019675,-72.839110,0,0.020719,-70.113343,0,4410
245,5,19,20,0.019675,-72.839110,0,0.019967,-72.165578,0,4900
245,5,21,22,0.019675,-72.839110,0,0.019707,-72.707012,0,5390
245,5,23,24,0.019675,-72.839110,0,0.019679,-72.833066,0,5880
245,5,25,26,0.019675,-72.839110,0,0.019676,-72.836931,0,6370
245,5,27,28,0.019675,-72.839110,0,0.019675,-72.840222,0,6860
245,5,31,32,0.019675,-72.839110,0,0.019675,-72.839117,0,7840
245,10,15,16,0.028314,-75.706587,0,0.032375,-64.289746,0,3920
245,10,17,18,0.028314,-75.706587,0,0.028982,-71.636896,0,4410
245,10,19,20,0.028314,-75.706587,0,0.028355,-74.875968,0,4900
245,10,21,22,0.028314,-75.706587,0,0.028351,-75.494920,0,5390
245,10,23,24,0.028314,-75.706587,0,0.028318,-75.718053,0,5880
245,10,25,26,0.028314,-75.706587,0,0.028316,-75.688328,0,6370
245,10,27,28,0.028314,-75.706587,0,0.028314,-75.710017,0,6860
245,10,31,32,0.028314,-75.706587,0,0.028314,-75.706534,0,7840
245,20,15,16,0.040540,-78.486424,0,0.043583,-67.518414,0,3920
245,20,17,18,0.040540,-78.486424,0,0.041408,-74.881267,0,4410
245,20,19,20,0.040540,-78.486424,0,0.040548,-77.374847,0,4900
245,20,21,22,0.040540,-78.486424,0,0.040541,-78.357834,0,5390
245,20,23,24,0.040540,-78.486424,0,0.040539,-78.541244,0,5880
245,20,25,26,0.040540,-78.486424,0,0.040541,-78.502682,0,6370
245,20,27,28,0.040540,-78.486424,0,0.040540,-78.480584,0,6860
245,20,31,32,0.040540,-78.486424,0,0.040540,-78.486410,0,7840
245,40,15,16,0.054532,-81.705768,1,0.059340,-67.191003,0,3920
245,40,17,18,0.054532,-81.705768,1,0.055647,-74.783935,0,4410
245,40,19,20,0.054532,-81.705768,1,0.054591,-80.127140,1,4900
245,40,21,22,0.054532,-81.705768,1,0.054542,-81.577734,1,5390
245,40,23,24,0.054532,-81.705768,1,0.054535,-81.691128,1,5880
245,40,25,26,0.054532,-81.705768,1,0.054531,-81.698317,1,6370
245,40,27,28,0.054532,-81.705768,1,0.054533,-81.708857,1,6860
245,40,31,32,0.054532,-81.705768,1,0.054532,-81.705802,1,7840
245,80,15,16,0.070486,-85.704674,1,0.074669,-65.218339,0,3920
245,80,17,18,0.070486,-85.704674,1,0.071387,-77.098120,0,4410
245,80,19,20,0.070486,-85.704674,1,0.070503,-82.819748,1,4900
245,80,21,22,0.070486,-85.704674,1,0.070507,-85.039938,1,5390
245,80,23,24,0.070486,-85.704674,1,0.070492,-85.715127,1,5880
245,80,25,26,0.070486,-85.704674,1,0.070486,-85.704553,1,6370
245,80,27,28,0.070486,-85.704674,1,0.070486,-85.708124,1,6860
245,80,31,32,0.070486,-85.704674,1,0.070486,-85.704604,1,7840
245,160,15,16,0.101687,-88.641445,1,0.105531,-69.290271,0,3920
245,160,17,18,0.101687,-88.641445,1,0.102441,-77.926158,0,4410
245,160,19,20,0.101687,-88.641445,1,0.101879,-84.635538,1,4900
245,160,21,22,0.101687,-88.641445,1,0.101733,-87.695984,1,5390
245,160,23,24,0.101687,-88.641445,1,0.101699,-88.384712,1,5880
245,160,25,26,0.101687,-88.641445,1,0.101685,-88.643871,1,6370
245,160,27,28,0.101687,-88.641445,1,0.101686,-88.641973,1,6860
245,160,31,32,0.101687,-88.641445,1,0.101687,-88.640975,1,7840
246,1,15,16,0.008897,-65.862577,0,0.012536,-61.709566,0,3936
246,1,17,18,0.008897,-65.862577,0,0.009870,-64.587265,0,4428
246,1,19,20,0.008897,-65.862577,0,0.009038,-65.511832,0,4920
246,1,21,22,0.008897,-65.862577,0,0.008917,-65.816291,0,5412
246,1,23,24,0.008897,-65.862577,0,0.008901,-65.852880,0,5904
246,1,25,26,0.008897,-65.862577,0,0.008898,-65.864017,0,6396
246,1,27,28,0.008897,-65.862577,0,0.008897,-65.862189,0,6888
246,1,31,32,0.008897,-65.862577,0,0.008897,-65.862593,0,7872
246,2,15,16,0.012993,-68.533540,0,0.016786,-62.921095,0,3936
246,2,17,18,0.012993,-68.533540,0,0.013893,-66.829620,0,4428
246,2,19,20,0.012993,-68.533540,0,0.013297,-68.100143,0,4920
246,2,21,22,0.012993,-68.533540,0,0.013024,-68.433363,0,5412
246,2,23,24,0.012993,-68.533540,0,0.012997,-68.517765,0,5904
246,2,25,26,0.012993,-68.533540,0,0.012993,-68.532934,0,6396
246,2,27,28,0.012993,-68.533540,0,0.012994,-68.534401,0,6888
246,2,31,32,0.012993,-68.533540,0,0.012994,-68.533540,0,7872
246,5,15,16,0.019673,-72.840206,0,0.024279,-67.193779,0,3936
246,5,17,18,0.019673,-72.840206,0,0.020371,-70.295108,0,4428
246,5,19,20,0.019673,-72.840206,0,0.019813,-71.946216,0,4920
246,5,21,22,0.019673,-72.840206,0,0.019710,-72.675595,0,5412
246,5,23,24,0.019673,-72.840206,0,0.019671,-72.863550,0,5904
246,5,25,26,0.019673,-72.840206,0,0.019672,-72.833133,0,6396
246,5,27,28,0.019673,-72.840206,0,0.019672,-72.839721,0,6888
246,5,31,32,0.019673,-72.840206,0,0.019673,-72.840199,0,7872
246,10,15,16,0.026886,-76.105183,0,0.029569,-65.771734,0,3936
246,10,17,18,0.026886,-76.105183,0,0.027559,-70.368647,0,4428
246,10,19,20,0.026886,-76.105183,0,0.026994,-75.008884,0,4920
246,10,21,22,0.026886,-76.105183,0,0.026915,-75.944968,0,5412
246,10,23,24,0.026886,-76.105183,0,0.026899,-76.137313,0,5904
246,10,25,26,0.026886,-76.105183,0,0.026886,-76.106378,0,6396
246,10,27,28,0.026886,-76.105183,0,0.026886,-76.106553,0,6888
246,10,31,32,0.026886,-76.105183,0,0.026886,-76.105349,0,7872
246,20,15,16,0.039272,-78.745847,0,0.043278,-66.805291,0,3936
246,20,17,18,0.039272,-78.745847,0,0.039713,-73.891606,0,4428
246,20,19,20,0.039272,-78.745847,0,0.039388,-77.206201,0,4920
246,20,21,22,0.039272,-78.745847,0,0.039277,-78.550380,0,5412
246,20,23,24,0.039272,-78.745847,0,0.039286,-78.762936,0,5904
246,20,25,26,0.039272,-78.745847,0,0.039272,-78.736435,0,6396
246,20,27,28,0.039272,-78.745847,0,0.039272,-78.745951,0,6888
246,20,31,32,0.039272,-78.745847,0,0.039272,-78.746130,0,7872
246,40,15,16,0.053897,-81.785295,1,0.056277,-67.636374,0,3936
246,40,17,18,0.053897,-81.785295,1,0.054480,-75.541061,0,4428
246,40,19,20,0.053897,-81.785295,1,0.054058,-80.027514,1,4920
246,40,21,22,0.053897,-81.785295,1,0.053919,-81.706436,1,5412
246,40,23,24,0.053897,-81.785295,1,0.053889,-81.771708,1,5904
246,40,25,26,0.053897,-81.785295,1,0.053897,-81.768458,1,6396
246,40,27,28,0.053897,-81.785295,1,0.053897,-81.786199,1,6888
246,40,31,32,0.053897,-81.785295,1,0.053897,-81.785323,1,7872
246,80,15,16,0.070517,-85.701364,1,0.072646,-65.717674,0,3936
246,80,17,18,0.070517,-85.701364,1,0.071082,-76.241059,0,4428
246,80,19,20,0.070517,-85.701364,1,0.070509,-83.373105,1,4920
246,80,21,22,0.070517,-85.701364,1,0.070514,-84.777181,1,5412
246,80,23,24,0.070517,-85.701364,1,0.070527,-85.571744,1,5904
246,80,25,26,0.070517,-85.701364,1,0.070514,-85.758215,1,6396
246,80,27,28,0.070517,-85.701364,1,0.070517,-85.705549,1,6888
246,80,31,32,0.070517,-85.701364,1,0.070517,-85.700813,1,7872
246,160,15,16,0.097332,-89.062239,1,0.100165,-65.780065,0,3936
246,160,17,18,0.097332,-89.062239,1,0.097858,-77.947395,0,4428
246,160,19,20,0.097332,-89.062239,1,0.097259,-85.589063,1,4920
246,160,21,22,0.097332,-89.062239,1,0.097317,-87.856098,1,5412
246,160,23,24,0.097332,-89.062239,1,0.097332,-88.843803,1,5904
246,160,25,26,0.097332,-89.062239,1,0.097333,-89.017417,1,6396
